Company Name,Rating,Role,Average Salary
Symbiosis Institute of Computer Studies and Research,3.6,Data Scientist,500000.0
Strokx Technologies,3.7,Data Scientist,200000.0
Novitu Soft Labs,3.0,Data Scientist,200000.0
Dr. Dennis Gross Skincare,3.5,Data Scientist,9700000.0
J. Kumar Infraprojects,3.5,Data Scientist,1200000.0
PRM Fincon,3.7,Data Scientist,2100000.0
Defence Research & Development Organisation,4.4,Data Scientist,9800000.0
AppViewX,3.5,Data Scientist,2000000.0
Contentstack,4.3,Data Scientist,400000.0
Société Générale de Presse,5.0,Data Scientist,1400000.0
RS Software,3.7,Data Scientist,600000.0
Rakuten,3.7,Data Scientist,100000.0
Zolve (India),2.5,Data Scientist,1400000.0
Happiest Minds Technologies,4.3,Data Scientist,800000.0
Total Assault,4.0,Data Scientist,1000000.0
Curl (India),0.0,Data Scientist,900000.0
Devic Earth,4.4,Data Scientist,500000.0
Capillary Technologies,4.1,Data Scientist,1400000.0
SONARI,0.0,Data Scientist,800000.0
Enterprise Bot,3.9,Data Scientist,1400000.0
AppliedAICourse,4.1,Data Scientist,600000.0
Nineleaps Technology Solutions,4.3,Data Scientist,800000.0
Pankaj Joshi Consultancy,3.4,Data Scientist,500000.0
Swami Vivekanand Group of Institutions,4.0,Data Scientist,500000.0
Mintifi,4.0,Data Scientist,900000.0
DRG Concepts,4.0,Data Scientist,1500000.0
Umedica Laboratories,3.9,Data Scientist,200000.0
DONE by NONE,4.0,Data Scientist,500000.0
Python Developer,4.3,Data Scientist,400000.0
SomeOne,4.3,Data Scientist,600000.0
Mopro,3.0,Data Scientist,1400000.0
Student Loans Company,3.0,Data Scientist,600000.0
Fellowship.AI,3.7,Data Scientist,3100000.0
Zaechel International,3.7,Data Scientist,1500000.0
Srinivas Group,3.7,Data Scientist,300000.0
NNE,4.2,Data Scientist,1600000.0
Mywbut,4.4,Data Scientist,600000.0
Ezzy Infotech,4.3,Data Scientist,600000.0
Energy Exemplar,4.3,Data Scientist,100000.0
Pozitive Energy,3.9,Data Scientist,800000.0
Heaven Explorer,0.0,Data Scientist,4800000.0
Paninian India,3.0,Data Scientist,800000.0
Blue Shield Of California,3.9,Data Scientist,1000000.0
EFKON INDIA PVT,3.7,Data Scientist,600000.0
Aditya Birla Capital,4.0,Data Scientist,1600000.0
Dr.Subhendu Mohanty,0.0,Data Scientist,1300000.0
Yulu Bikes,4.2,Data Scientist,2300000.0
Oracle,3.9,Data Scientist,1200000.0
CIED Technologies,4.7,Data Scientist,900000.0
The Sparks Foundation,3.8,Data Scientist,500000.0
360DigiTMG,4.6,Data Scientist,400000.0
Bharti Airtel,4.2,Data Scientist,400000.0
Litmus World,4.2,Data Scientist,1200000.0
Linde,3.8,Data Scientist,2000000.0
Usha International Limited,3.9,Data Scientist,2200000.0
IMS Learning Resources,3.8,Data Scientist,600000.0
C-DAC,3.8,Data Scientist,500000.0
Inmar,3.6,Data Scientist,600000.0
Anko,4.3,Data Scientist,1500000.0
EnKash,4.6,Data Scientist,400000.0
Moody's Investors Service,3.9,Data Scientist,1200000.0
"SIES College of Arts, Science & Commerce",4.1,Data Scientist,300000.0
Jupitice Justice Technologies,3.7,Data Scientist,500000.0
Capgemini,3.8,Data Scientist,500000.0
TuringMinds.Ai,2.6,Data Scientist,600000.0
Arthmate,4.2,Data Scientist,1400000.0
Shine,4.5,Data Scientist,800000.0
RAK Analytic Solutions,3.9,Data Scientist,400000.0
SKF,3.8,Data Scientist,800000.0
Redback,4.1,Data Scientist,200000.0
Insight Data Science,3.8,Data Scientist,800000.0
Congregation Brit Shalom,4.0,Data Scientist,600000.0
Yamaha Motor Solutions India,3.5,Data Scientist,1000000.0
Publicis Groupe,3.9,Data Scientist,700000.0
Grail Insights,3.5,Data Scientist,1500000.0
HDNET,4.0,Data Scientist,600000.0
Telstra,3.9,Data Scientist,2000000.0
Skill Vendors,4.2,Data Scientist,1400000.0
SilverNeuron Consulting,3.2,Data Scientist,1000000.0
WheelsEye Technology,3.9,Data Scientist,2900000.0
Evertz Microsystems,3.2,Data Scientist,500000.0
RAACOM Infosystems,2.8,Data Scientist,800000.0
HigherEdLab,4.0,Data Scientist,200000.0
Arya.ai,4.2,Data Scientist,1200000.0
Cogito Tech LLC,4.5,Data Scientist,800000.0
Carrier,3.6,Data Scientist,2300000.0
Dhiraj & Dheeraj,4.0,Data Scientist,600000.0
Société Générale,3.5,Data Scientist,9500000.0
Tetra Pak,4.2,Data Scientist,1000000.0
Masai School,4.2,Data Scientist,1000000.0
AV Solutions,4.1,Data Scientist,200000.0
TheRightDoctors,3.4,Data Scientist,300000.0
Unyscape Infocom,4.4,Data Scientist,500000.0
Lambdanets,3.9,Data Scientist,1100000.0
Geoinsyssoft,5.0,Data Scientist,500000.0
Mechademy Engineering Solutions,4.9,Data Scientist,1900000.0
Duratech Solutions,4.7,Data Scientist,200000.0
MiQ,3.9,Data Scientist,1900000.0
Techions Software Labs,0.0,Data Scientist,2400000.0
Lokyata,5.0,Data Scientist,1500000.0
Nice,3.8,Data Scientist,1000000.0
Banaras Hindu University,4.4,Data Scientist,900000.0
Analysts,4.2,Data Scientist,800000.0
Bharat Soft Solutions,4.5,Data Scientist,8700000.0
Yoyo,4.2,Data Scientist,100000.0
Xoanon Analytics,3.9,Data Scientist,1200000.0
Jaitra,2.9,Data Scientist,1500000.0
Aeries Technology,4.3,Data Scientist,1300000.0
Fidelity International,4.3,Data Scientist,5100000.0
Intelliquity,3.9,Data Scientist,800000.0
City Union Bank,2.9,Data Scientist,1000000.0
Amiable Infotech,4.2,Data Scientist,400000.0
Nilkamal,3.9,Data Scientist,600000.0
Kapil IT Solutions,4.1,Data Scientist,200000.0
Impact Analytics,4.0,Data Scientist,7800000.0
Ocwen Financial,3.6,Data Scientist,1200000.0
Cornerstone OnDemand,3.7,Data Scientist,1900000.0
ICON,3.7,Data Scientist,1800000.0
GetMyUni,3.7,Data Scientist,900000.0
Nilkamal,3.9,Data Scientist,500000.0
Amdocs,4.0,Data Scientist,2100000.0
Nones,3.9,Data Scientist,9800000.0
Amex Interior,4.4,Data Scientist,500000.0
Impact Analytics,4.0,Data Scientist,900000.0
innData Analytics,4.5,Data Scientist,300000.0
Abhinav IT Solutions,3.7,Data Scientist,500000.0
Accor,4.0,Data Scientist,500000.0
ThinkBumblebee Analytics,4.5,Data Scientist,1300000.0
Keybell Solutions,4.4,Data Scientist,400000.0
Exafluence,4.2,Data Scientist,700000.0
Smartek21,3.7,Data Scientist,1200000.0
Navedas,3.5,Data Scientist,1500000.0
CTE,3.8,Data Scientist,100000.0
Legato Technologies,4.3,Data Scientist,1400000.0
CARE Ratings,3.3,Data Scientist,600000.0
Abhishek Industries,4.0,Data Scientist,1500000.0
Google,4.4,Data Scientist,4900000.0
Multitude SE,3.3,Data Scientist,2400000.0
Voyomotive,3.4,Data Scientist,500000.0
JAGUAR LAND ROVER LIMITED,3.9,Data Scientist,2200000.0
Great Learning,4.0,Data Scientist,1000000.0
URS Technologies Solutions,0.0,Data Scientist,900000.0
Qubit AI,4.0,Data Scientist,1900000.0
Develearn Data Sciences Institute,4.6,Data Scientist,700000.0
Kaar Technologies,4.4,Data Scientist,1100000.0
BizViz Technologies,3.9,Data Scientist,300000.0
Candela Labs,3.9,Data Scientist,2300000.0
RDA Labs,4.6,Data Scientist,2000000.0
Gauge Data Solutions,3.2,Data Scientist,1200000.0
GE,4.0,Data Scientist,500000.0
LG Ads Solutions,3.4,Data Scientist,3700000.0
Netweb Technologies,4.4,Data Scientist,700000.0
SMARTECH,4.4,Data Scientist,2500000.0
Froyo Technologies Pvt Ltd,0.0,Data Scientist,1900000.0
"Eisenberg, Rothweiler, Winkler, Eisenberg & Jeck",5.0,Data Scientist,9800000.0
Motion Industries,3.7,Data Scientist,300000.0
Shortlist,5.0,Data Scientist,1000000.0
Ellicium Solutions Private Limited,3.6,Data Scientist,300000.0
Wizely,4.6,Data Scientist,2400000.0
Bluemind Solutions,4.0,Data Scientist,400000.0
TechGenies,4.4,Data Scientist,700000.0
Daicenet Solutions,4.2,Data Scientist,900000.0
iGloble,3.9,Data Scientist,500000.0
G&G Partnership,2.5,Data Scientist,300000.0
Broadcast Audience Research Council,3.7,Data Scientist,1400000.0
Senquire Analytics,3.8,Data Scientist,1100000.0
Agastya Automotives,0.0,Data Scientist,600000.0
Slide Inc,4.4,Data Scientist,2900000.0
Edyoo Technologies,2.5,Data Scientist,400000.0
Prestidge Group,4.2,Data Scientist,1600000.0
Sanrad Medical Systems,3.4,Data Scientist,700000.0
Cloud MLM software,5.0,Data Scientist,800000.0
Qritrim,4.7,Data Scientist,500000.0
Turings XYZ,4.7,Data Scientist,600000.0
Betterplace Safety Solutions,3.8,Data Scientist,1100000.0
Suryoday,3.5,Data Scientist,900000.0
Novartis Gene Therapies,3.7,Data Scientist,1900000.0
Sysark,4.5,Data Scientist,500000.0
Amar Singh Chawal Wala,4.5,Data Scientist,1700000.0
Honeywell Automation India,4.0,Data Scientist,1600000.0
Verity Global Solutions,3.3,Data Scientist,800000.0
The Annet Group,4.2,Data Scientist,800000.0
W.O. Insurance Brokers,5.0,Data Scientist,400000.0
Vibgyor High School,3.8,Data Scientist,900000.0
Phoneparloan,3.6,Data Scientist,1100000.0
CILA Labs,3.9,Data Scientist,1600000.0
Zscaler,4.1,Data Scientist,1600000.0
PNB MetLife,3.7,Data Scientist,2100000.0
Vion Pharmaceuticals,3.5,Data Scientist,400000.0
I3 Infosoft,4.1,Data Scientist,600000.0
AdAsia Communications,3.2,Data Scientist,1500000.0
Ford Credit,4.0,Data Scientist,1100000.0
BridgeLabz Solutions,3.5,Data Scientist,500000.0
Elsevier,4.0,Data Scientist,2500000.0
Sureshkumar,3.8,Data Scientist,500000.0
Navigare,3.5,Data Scientist,1000000.0
NEWJ,3.9,Data Scientist,1400000.0
ValueMomentum,3.8,Data Scientist,600000.0
Inito,4.4,Data Scientist,1400000.0
Prodapt Solutions,3.8,Data Scientist,300000.0
Cakewalk Software Consultancy,5.0,Data Scientist,1100000.0
Third Eye,3.1,Data Scientist,300000.0
AirtelTigo,3.4,Data Scientist,2900000.0
Graco,4.2,Data Scientist,700000.0
First Credit Services,3.3,Data Scientist,1400000.0
Mondelēz International,4.0,Data Scientist,2500000.0
Turtlemint,4.2,Data Scientist,1300000.0
Marsh,3.8,Data Scientist,1300000.0
Arm,4.0,Data Scientist,1800000.0
Intelegencia,3.6,Data Scientist,500000.0
CoreView Systems,4.2,Data Scientist,500000.0
Soma Intimates,3.5,Data Scientist,1000000.0
Great Learning,4.0,Data Scientist,400000.0
GreyAtom,3.8,Data Scientist,700000.0
Sleepy ZZZ's Mattresses,3.7,Data Scientist,1100000.0
R. Subramanian & Company,4.1,Data Scientist,500000.0
Goli Vada Pav,2.9,Data Scientist,1000000.0
Softqube Technologies,4.3,Data Scientist,500000.0
iCliniq,4.4,Data Scientist,500000.0
iDTech Technologies,3.6,Data Scientist,700000.0
doodleblue Innovations,4.5,Data Scientist,700000.0
Routematic,3.3,Data Scientist,1200000.0
Mars,4.3,Data Scientist,3100000.0
Monika Knutsson,4.3,Data Scientist,500000.0
qplum,3.0,Data Scientist,4900000.0
Allegis Group,3.8,Data Scientist,800000.0
DONE by NONE,4.0,Data Scientist,4400000.0
YGroup Companies,4.3,Data Scientist,1700000.0
Prashant Kumar,4.6,Data Scientist,1100000.0
Icreon,4.3,Data Scientist,1100000.0
FINEOS,4.4,Data Scientist,3000000.0
Maestro Technologies,4.0,Data Scientist,1000000.0
UDDAN,3.6,Data Scientist,1900000.0
Clovertex,4.9,Data Scientist,900000.0
BCS Technology,3.0,Data Scientist,1900000.0
Deloitte,4.1,Data Scientist,600000.0
Jupiter Money,4.1,Data Scientist,2100000.0
upGrad,4.1,Data Scientist,100000.0
Inceptua,3.9,Data Scientist,300000.0
SMEC,3.9,Data Scientist,1100000.0
Phaethon Technologies,0.0,Data Scientist,700000.0
Orzota,3.7,Data Scientist,500000.0
Shay Murtagh Precast,3.4,Data Scientist,8400000.0
NBO Shoes,4.0,Data Scientist,1600000.0
Iknack Solutions,4.4,Data Scientist,600000.0
Recruitment Smart Technologies,4.3,Data Scientist,3200000.0
Edupluscampus,4.0,Data Scientist,1000000.0
EXL Service,3.8,Data Scientist,600000.0
Unemployed Professors,3.5,Data Scientist,1200000.0
Wellspring Systems,5.0,Data Scientist,2100000.0
BrightChamps,3.8,Data Scientist,400000.0
Nanyang Technological University,3.9,Data Scientist,300000.0
Automaton AI,4.2,Data Scientist,600000.0
Wicky,0.0,Data Scientist,700000.0
Fission Labs,4.5,Data Scientist,1600000.0
ABC Ltd,4.0,Data Scientist,1500000.0
Illinois Institute of Technology,4.0,Data Scientist,1200000.0
TIDC India,3.5,Data Scientist,300000.0
Becton Dickinson,3.9,Data Scientist,1600000.0
Proven Solution,3.9,Data Scientist,1000000.0
Mediawide,4.5,Data Scientist,2300000.0
Matrimony.com,4.6,Data Scientist,300000.0
i4u Labs,4.0,Data Scientist,3700000.0
Enqos,4.4,Data Scientist,1300000.0
PV Diagnostics,4.8,Data Scientist,600000.0
Learnbay,4.6,Data Scientist,300000.0
OTS,4.2,Data Scientist,1000000.0
smartData Enterprises,2.8,Data Scientist,400000.0
Fidelity National Financial,3.6,Data Scientist,1100000.0
UnitedHealth Group,3.7,Data Scientist,8600000.0
Zolo,3.4,Data Scientist,1200000.0
ASH Group,3.5,Data Scientist,500000.0
Kramer Levin,3.9,Data Scientist,1000000.0
Goo-Goo Express Wash,2.8,Data Scientist,300000.0
SLB,4.0,Data Scientist,5400000.0
Antier Solutions,4.3,Data Scientist,400000.0
LSI,3.3,Data Scientist,1000000.0
JSW Steel,3.5,Data Scientist,900000.0
SiCureMi,4.5,Data Scientist,200000.0
Alp Consulting,3.5,Data Scientist,400000.0
CommerceIQ,3.5,Data Scientist,2500000.0
BI-LO,4.0,Data Scientist,1000000.0
Shri Vaishnav Vidyapeeth Vishwavidyalaya,3.2,Data Scientist,500000.0
LetsGrowMore,4.3,Data Scientist,600000.0
Amnex Infotechnologies,3.6,Data Scientist,300000.0
Cargill,4.0,Data Scientist,2500000.0
Terrabit Consulting,4.5,Data Scientist,1000000.0
Mahendra Technosoft,4.5,Data Scientist,400000.0
MomentText,4.0,Data Scientist,800000.0
Atonarp,3.2,Data Scientist,5100000.0
Zerodha,4.3,Data Scientist,1100000.0
RituRaj Synergy,4.0,Data Scientist,1500000.0
Evolve Systems,4.2,Data Scientist,1400000.0
M-SIX Technology,4.6,Data Scientist,1000000.0
Volansys,3.9,Data Scientist,500000.0
Endovision,5.0,Data Scientist,1100000.0
Bijak,4.0,Data Scientist,1000000.0
Damac Properties,3.3,Data Scientist,2600000.0
InovarTech,3.9,Data Scientist,1500000.0
ABC Technologies,3.5,Data Scientist,1100000.0
Continental Automotive Group,4.2,Data Scientist,200000.0
DV Analytics,4.9,Data Scientist,1400000.0
Ramesh & Co.,3.9,Data Scientist,1000000.0
GrayMatter Software Services,3.7,Data Scientist,600000.0
Exl-Technologies,3.7,Data Scientist,600000.0
Acies Global,4.5,Data Scientist,400000.0
Random Trees,4.4,Data Scientist,1000000.0
Fashnear Technologies,3.7,Data Scientist,3800000.0
Shiv Nadar University,4.2,Data Scientist,600000.0
aioneers,4.0,Data Scientist,600000.0
Aon,4.0,Data Scientist,500000.0
Karkinos Healthcare,4.2,Data Scientist,1600000.0
Infer,4.7,Data Scientist,400000.0
EventStreet,5.0,Data Scientist,700000.0
LT Partners,4.2,Data Scientist,3500000.0
DISH Network Technologies,3.3,Data Scientist,1500000.0
Venture7 Technology,3.1,Data Scientist,600000.0
Pioneer,4.3,Data Scientist,1200000.0
Kane Innovations,2.3,Data Scientist,400000.0
Web2Present,4.1,Data Scientist,500000.0
Jindal Aluminium,3.8,Data Scientist,500000.0
Netradyne,3.7,Data Scientist,2000000.0
SAMEER (R&D of DIT Govt of India),4.2,Data Scientist,1000000.0
iProPal,4.5,Data Scientist,2300000.0
Vehere,4.5,Data Scientist,500000.0
BluePi,4.3,Data Scientist,500000.0
Talent Zone Consultants,5.0,Data Scientist,200000.0
FresherEngineers.com,4.5,Data Scientist,500000.0
Comscore,3.4,Data Scientist,1200000.0
FlixDrop Technology,5.0,Data Scientist,600000.0
Flipper Code,5.0,Data Scientist,400000.0
Dhani,2.9,Data Scientist,500000.0
Prathamesh,3.5,Data Scientist,600000.0
Samsung R&D Institute India - Bangalore,3.1,Data Scientist,1100000.0
PK,3.9,Data Scientist,1300000.0
Shashank Medi Pharma,4.0,Data Scientist,200000.0
Intas Pharmaceuticals,4.1,Data Scientist,500000.0
BTM Financial,4.2,Data Scientist,500000.0
Naukri Job,3.3,Data Scientist,300000.0
StashFin,4.6,Data Scientist,1400000.0
Tesseract Global Solutions,4.2,Data Scientist,1000000.0
Infobase Systems,4.6,Data Scientist,900000.0
Krysalis Consultancy,3.9,Data Scientist,200000.0
Nuartin Labs,0.0,Data Scientist,2500000.0
Associated Consultants,4.0,Data Scientist,700000.0
AugRay,3.9,Data Scientist,900000.0
GCC services,3.5,Data Scientist,1200000.0
UL Technology Solutions,4.0,Data Scientist,300000.0
Marico Limited,4.0,Data Scientist,900000.0
Techmatters,4.5,Data Scientist,600000.0
Mohan Clothing Company,3.6,Data Scientist,9900000.0
InveniAI,3.4,Data Scientist,2100000.0
InfoCepts,3.9,Data Scientist,700000.0
ZiffyHomes,3.5,Data Scientist,600000.0
ByteDance,4.0,Data Scientist,1100000.0
Mobius Information Services,0.0,Data Scientist,800000.0
Aditya Birla Finance,3.7,Data Scientist,2000000.0
Cyient,3.6,Data Scientist,600000.0
Shipsy,3.9,Data Scientist,1000000.0
AXIS MY INDIA,4.2,Data Scientist,2600000.0
AsamiAsami,3.0,Data Scientist,2500000.0
Gembrill Technologies,2.7,Data Scientist,1100000.0
Corridor Platforms,4.9,Data Scientist,2300000.0
Entropik,3.8,Data Scientist,400000.0
Sciative Solutions,3.7,Data Scientist,600000.0
VSoft Technologies,3.3,Data Scientist,400000.0
TalentServe,2.3,Data Scientist,400000.0
Adita Technologies,4.7,Data Scientist,1000000.0
Samsung Electronics,3.8,Data Scientist,9600000.0
Meraki,4.1,Data Scientist,500000.0
Posidex Technologies,3.7,Data Scientist,1800000.0
Vois (India),4.2,Data Scientist,1900000.0
Sapiens,3.7,Data Scientist,1600000.0
NextGenVision Technology,4.0,Data Scientist,1100000.0
CAET Project Management Consultants,3.5,Data Scientist,1000000.0
Bonito Designs,3.0,Data Scientist,900000.0
DaDa,3.4,Data Scientist,500000.0
Centelon,4.4,Data Scientist,500000.0
ICAR,3.9,Data Scientist,1500000.0
Infocrunch Analytics,3.8,Data Scientist,700000.0
Exporting Solutions,5.0,Data Scientist,700000.0
CognitiveWorks,4.7,Data Scientist,500000.0
Fortuna Entertainment Group,3.5,Data Scientist,1400000.0
Abilitec Systems (India),0.0,Data Scientist,400000.0
Wiaz International,0.0,Data Scientist,300000.0
Google,4.4,Data Scientist,100000.0
Planview,4.5,Data Scientist,2700000.0
Google Cloud,4.0,Data Scientist,4200000.0
HP Inc.,4.2,Data Scientist,1000000.0
Star Union Dai-ichi Life Insurance,3.8,Data Scientist,900000.0
AscentHR Services,3.4,Data Scientist,300000.0
Kanerika Software,4.6,Data Scientist,1000000.0
"AnalyticsPlus, LLC",4.0,Data Scientist,800000.0
Forec Software Solutions,5.0,Data Scientist,600000.0
ICUBE Consultancy Services,4.2,Data Scientist,700000.0
Pinhome,4.6,Data Scientist,200000.0
Biocliq Technologies,4.5,Data Scientist,1300000.0
Auto Posto Aiwa,5.0,Data Scientist,400000.0
INSAID,4.2,Data Scientist,400000.0
Bharat Financial Inclusion,3.8,Data Scientist,1300000.0
Pugsoftonline,5.0,Data Scientist,800000.0
MariApps,3.9,Data Scientist,800000.0
Diageo,4.0,Data Scientist,1600000.0
Arthmate,4.2,Data Scientist,300000.0
Whisp R&D,5.0,Data Scientist,900000.0
ZignaAI,0.0,Data Scientist,300000.0
Shenzyn,4.7,Data Scientist,600000.0
iNeuron,4.4,Data Scientist,400000.0
Shreyas Tech Solutions,3.6,Data Scientist,200000.0
Ankit R Jain & Associates,4.0,Data Scientist,600000.0
Weir Group,3.9,Data Scientist,1100000.0
"CSAA Insurance Group, a AAA Insurer",3.7,Data Scientist,200000.0
SOTI,3.7,Data Scientist,700000.0
Erp and Erp,3.7,Data Scientist,1800000.0
Proitbridge,5.0,Data Scientist,400000.0
eMudhra,4.0,Data Scientist,400000.0
GlobalStat,5.0,Data Scientist,600000.0
"Paragon Systems, Inc.",3.3,Data Scientist,900000.0
Ticketmaster,4.0,Data Scientist,1900000.0
Philips Lighting,3.7,Data Scientist,1000000.0
Aiila Innovations,5.0,Data Scientist,400000.0
SMS,3.9,Data Scientist,1200000.0
IQM,4.2,Data Scientist,500000.0
StockX,3.7,Data Scientist,2100000.0
Elie Tahari,2.8,Data Scientist,1100000.0
Proclan Technologies,3.9,Data Scientist,500000.0
Big J Enterprises,4.0,Data Scientist,300000.0
Daksh Solutions,4.5,Data Scientist,600000.0
DocOn Technologies,3.8,Data Scientist,2100000.0
MARS WEB Solution,4.0,Data Scientist,1000000.0
PythonNut Technologies,4.2,Data Scientist,500000.0
Twilio,3.8,Data Scientist,2400000.0
Algebra Software Analytics,5.0,Data Scientist,1100000.0
MathU,4.5,Data Scientist,1000000.0
STREAMVECTOR,3.0,Data Scientist,1100000.0
RNFI Services,3.8,Data Scientist,500000.0
Nitish Verma,4.2,Data Scientist,1000000.0
JHD,3.3,Data Scientist,100000.0
MPL technologies,4.3,Data Scientist,800000.0
Sanmar Group,3.4,Data Scientist,1000000.0
OYE! Rickshaw,3.6,Data Scientist,700000.0
Amiti Software Technologies,4.3,Data Scientist,5600000.0
HH Fremer Architects,3.9,Data Scientist,500000.0
Simplify3x,3.6,Data Scientist,700000.0
V-Labs,3.8,Data Scientist,1500000.0
Talocity InstaSolutions,3.4,Data Scientist,900000.0
National Institute of Technology Karnataka,4.8,Data Scientist,500000.0
Rubique,3.9,Data Scientist,1400000.0
Nacarato Volvo Trucks,1.9,Data Scientist,1000000.0
Uttar Pradesh Power,3.6,Data Scientist,800000.0
Tiger Anlaytics,3.6,Data Scientist,1700000.0
Resonance (India),4.0,Data Scientist,200000.0
D2K Technologies India,3.5,Data Scientist,700000.0
Dr Raghu Gill,0.0,Data Scientist,1500000.0
Moksh (Australia),0.0,Data Scientist,500000.0
